credito_id,cliente_id,producto_id,monto_aprobado,saldo_actual,dias_mora,fecha_desembolso
10226,1987,22,10211,8589,0,2025-04-19 23:23:15.242552
10227,9405,37,14702,8989,90,2025-07-28 23:23:15.242552
10228,7471,4,19216,6798,20,2025-06-04 23:23:15.242552
10229,1355,27,19225,14500,40,2026-02-12 23:23:15.242552
10230,4911,30,14779,11730,40,2025-04-09 23:23:15.242552
10231,5663,27,15219,2568,20,2025-12-23 23:23:15.242552
10232,2468,42,18678,17510,0,2025-07-11 23:23:15.242552
10233,4433,17,18042,10317,20,2026-01-20 23:23:15.242552
10234,8785,8,12768,1819,90,2025-03-29 23:23:15.242552
10235,431,42,7853,1763,0,2025-12-08 23:23:15.242552
10236,1432,28,8178,899,0,2025-10-19 23:23:15.242552
10237,9331,29,3949,1953,10,2025-08-31 23:23:15.242552
10238,1351,39,17439,855,90,2025-07-23 23:23:15.242552
10239,2517,29,10943,4218,0,2026-02-26 23:23:15.242552
10240,8291,6,13259,7378,20,2026-02-14 23:23:15.242552
10241,5928,24,3556,660,40,2026-02-17 23:23:15.242552
10242,5712,5,11599,8007,0,2025-07-23 23:23:15.242552
10243,5321,47,10560,3694,20,2025-05-08 23:23:15.242552
10244,5186,8,7470,3779,90,2025-07-15 23:23:15.242552
10245,4495,15,11071,9288,40,2025-11-11 23:23:15.242552
10246,3471,35,11145,1949,40,2025-05-19 23:23:15.242552
10247,817,19,4398,4000,40,2026-01-16 23:23:15.242552
10248,990,11,6765,2688,20,2025-12-10 23:23:15.242552
10249,6374,32,18691,1627,90,2026-02-05 23:23:15.242552
10250,9183,14,2642,2237,90,2025-12-26 23:23:15.242552
10251,8702,40,1732,1433,10,2025-08-04 23:23:15.242552
10252,3262,4,8985,3002,40,2025-08-03 23:23:15.242552
10253,8606,24,18725,16200,0,2025-05-02 23:23:15.242552
10254,8463,41,15692,7090,0,2025-11-09 23:23:15.242552
10255,3450,35,5433,1764,0,2025-04-17 23:23:15.242552
10256,2424,50,18871,8633,20,2026-02-13 23:23:15.242552
10257,9326,12,2713,244,10,2026-02-24 23:23:15.242552
10258,2023,3,2771,2717,40,2025-05-25 23:23:15.242552
10259,2347,41,12774,1599,90,2025-11-27 23:23:15.242552
10260,3371,24,7480,2848,0,2026-01-16 23:23:15.242552
10261,6599,14,16543,805,0,2025-06-21 23:23:15.242552
10262,5968,29,9173,6624,0,2025-07-26 23:23:15.242552
10263,1079,9,16115,6770,40,2025-12-16 23:23:15.242552
10264,901,9,2771,2483,10,2025-11-04 23:23:15.242552
10265,7267,14,5408,3730,0,2026-01-24 23:23:15.242552
10266,6783,8,12431,1891,20,2025-09-13 23:23:15.242552
10267,497,39,1222,1210,0,2026-01-14 23:23:15.242552
10268,4536,10,3456,1728,0,2025-06-26 23:23:15.242552
10269,4902,17,5708,2490,90,2026-01-21 23:23:15.242552
10270,6285,27,5915,3674,0,2025-12-17 23:23:15.242552
10271,2739,4,4278,1586,0,2025-08-16 23:23:15.242552
10272,7098,26,9167,6989,0,2025-04-01 23:23:15.242552
10273,1499,50,2633,1567,10,2025-06-18 23:23:15.242552
10274,2167,29,4352,1523,0,2025-12-04 23:23:15.242552
10275,1962,24,18777,14068,20,2025-05-16 23:23:15.242552
10276,1140,4,4343,1405,0,2025-04-28 23:23:15.242552
10277,1322,15,14844,3709,40,2025-04-10 23:23:15.242552
10278,1731,16,3418,1339,0,2025-09-23 23:23:15.242552
10279,7362,26,19854,15452,10,2025-07-05 23:23:15.242552
10280,698,26,19297,12163,90,2025-11-25 23:23:15.242552
10281,9093,23,17474,15326,20,2026-03-04 23:23:15.242552
10282,5443,27,10855,1066,0,2025-09-23 23:23:15.242552
10283,6988,39,2911,1516,40,2025-07-27 23:23:15.242552
10284,4620,26,6036,3520,0,2025-11-04 23:23:15.242552
10285,353,49,3051,1196,20,2026-02-12 23:23:15.242552
10286,5238,38,7077,247,0,2025-07-01 23:23:15.242552
10287,8704,35,7006,1520,0,2025-03-06 23:23:15.242552
10288,5298,4,17435,7190,0,2025-08-21 23:23:15.242552
10289,978,31,10170,7880,40,2025-10-06 23:23:15.242552
10290,5536,18,10748,4546,40,2025-10-26 23:23:15.242552
10291,5160,38,2014,1091,0,2025-10-11 23:23:15.242552
10292,9028,45,8027,1468,0,2025-11-23 23:23:15.242552
10293,1364,14,13100,4703,20,2025-03-12 23:23:15.242552
10294,2247,9,18937,7433,90,2025-04-14 23:23:15.242552
10295,3167,30,11265,11242,0,2025-11-04 23:23:15.242552
10296,7427,48,14586,4571,90,2025-03-21 23:23:15.242552
10297,5629,32,13749,5272,20,2025-06-25 23:23:15.242552
10298,1605,20,4386,1792,0,2025-12-23 23:23:15.242552
10299,9850,41,12175,9691,0,2025-05-07 23:23:15.242552
10300,6205,49,19436,813,10,2025-04-14 23:23:15.242552
10301,9382,23,11047,130,0,2025-07-09 23:23:15.242552
10302,9560,45,8837,3762,90,2025-06-23 23:23:15.242552
10303,769,17,8486,8387,0,2026-02-25 23:23:15.242552
10304,904,21,18281,16061,40,2025-10-27 23:23:15.242552
10305,2695,7,6333,977,0,2025-04-21 23:23:15.242552
10306,260,24,13644,10404,0,2026-01-02 23:23:15.242552
10307,1748,16,13785,10772,0,2026-02-09 23:23:15.242552
10308,3384,1,3711,3541,0,2025-08-04 23:23:15.242552
10309,4078,21,4085,1542,0,2025-05-30 23:23:15.242552
10310,8782,1,9146,1760,90,2025-10-19 23:23:15.242552
10311,9049,46,13162,2553,40,2025-11-29 23:23:15.242552
10312,9026,23,3924,188,40,2025-05-29 23:23:15.242552
10313,4177,33,10992,9462,10,2026-01-13 23:23:15.242552
10314,3004,46,6174,4751,40,2026-02-16 23:23:15.242552
10315,2471,50,13318,4777,40,2025-12-10 23:23:15.242552
10316,7327,46,9910,1861,40,2025-08-20 23:23:15.242552
10317,1335,22,11796,2548,10,2025-10-31 23:23:15.242552
10318,7747,9,17514,14484,10,2025-04-24 23:23:15.242552
10319,2428,18,9938,8476,20,2025-10-11 23:23:15.242552
10320,9218,50,15866,961,0,2025-08-06 23:23:15.242552
10321,1687,20,12662,1542,0,2025-11-27 23:23:15.242552
10322,8846,10,5189,2322,0,2026-02-03 23:23:15.242552
10323,4103,25,7564,7179,0,2026-03-05 23:23:15.242552
10324,4615,2,1167,100,10,2026-02-28 23:23:15.242552
10325,2018,17,10270,4704,0,2025-12-28 23:23:15.242552
10326,4113,41,18253,16088,40,2025-07-08 23:23:15.242552
10327,7744,3,14013,1396,40,2025-04-22 23:23:15.242552
10328,5849,14,8930,837,0,2025-06-17 23:23:15.242552
10329,2242,32,7381,2383,20,2025-07-26 23:23:15.242552
10330,3269,47,5810,5246,10,2025-09-20 23:23:15.242552
10331,9776,31,18803,11561,0,2025-05-07 23:23:15.242552
10332,5834,24,6123,1309,0,2025-10-05 23:23:15.242552
10333,5938,12,12735,7131,0,2025-10-19 23:23:15.242552
10334,594,31,11611,4465,0,2025-05-02 23:23:15.242552
10335,8090,31,4561,526,0,2025-06-02 23:23:15.242552
10336,826,31,5924,4968,0,2025-03-13 23:23:15.242552
10337,5922,11,2532,818,90,2025-11-19 23:23:15.242552
10338,7084,41,2691,159,90,2025-11-12 23:23:15.242552
10339,5018,16,1489,233,90,2025-12-21 23:23:15.242552
10340,2411,15,8935,753,0,2026-02-26 23:23:15.242552
10341,644,10,2635,817,0,2025-05-19 23:23:15.242552
10342,9775,42,12997,4705,0,2025-05-08 23:23:15.242552
10343,3482,26,1794,1689,0,2025-04-29 23:23:15.242552
10344,6922,24,16056,3042,90,2026-01-04 23:23:15.242552
10345,9860,17,2174,532,0,2025-05-03 23:23:15.242552
10346,1114,24,16657,4736,40,2025-08-18 23:23:15.242552
10347,6131,38,14212,373,40,2026-01-08 23:23:15.242552
10348,6967,3,10285,4817,10,2025-12-13 23:23:15.242552
10349,4739,21,1514,907,40,2025-03-11 23:23:15.242552
10350,7643,17,8446,485,90,2025-04-20 23:23:15.242552
10351,7321,31,12650,2894,90,2025-04-05 23:23:15.242552
10352,9912,3,17336,14182,0,2025-12-02 23:23:15.242552
10353,115,35,5208,2924,20,2025-08-14 23:23:15.242552
10354,7544,26,2270,1946,0,2025-12-13 23:23:15.242552
10355,6494,33,18758,13539,90,2026-01-29 23:23:15.242552
10356,370,33,17833,12451,0,2025-10-07 23:23:15.242552
10357,3587,32,7064,5508,0,2025-04-17 23:23:15.242552
10358,8727,39,9340,9083,10,2025-07-11 23:23:15.242552
10359,3618,2,18426,700,20,2025-05-13 23:23:15.242552
10360,7661,13,8199,653,40,2025-12-28 23:23:15.242552
10361,9273,46,8535,1761,90,2025-03-13 23:23:15.242552
10362,5804,17,9513,7018,40,2026-01-05 23:23:15.242552
10363,5155,45,19674,5154,90,2025-06-24 23:23:15.242552
10364,2189,32,1157,225,0,2025-07-19 23:23:15.242552
10365,7855,42,3695,2315,0,2025-04-01 23:23:15.242552
10366,3447,6,13066,5445,20,2026-01-06 23:23:15.242552
10367,8052,46,2577,397,0,2025-03-07 23:23:15.242552
10368,3295,45,1794,852,40,2025-12-02 23:23:15.242552
10369,627,38,8523,2304,0,2025-05-20 23:23:15.242552
10370,1214,40,3911,1264,90,2025-10-14 23:23:15.242552
10371,7869,14,1159,907,0,2025-08-02 23:23:15.242552
10372,1854,44,19199,7230,10,2025-12-24 23:23:15.242552
10373,6293,13,18476,6397,0,2025-09-29 23:23:15.242552
10374,5198,13,2838,2074,20,2025-05-17 23:23:15.242552
10375,3640,44,3785,2513,0,2025-03-20 23:23:15.242552
10376,9745,27,18543,351,0,2025-12-12 23:23:15.242552
10377,7546,36,13470,3758,40,2025-11-30 23:23:15.242552
10378,8704,4,16453,10884,10,2025-06-13 23:23:15.242552
10379,3269,16,13200,10341,90,2026-01-06 23:23:15.242552
10380,1240,2,10296,5321,20,2025-08-14 23:23:15.242552
10381,8872,46,17857,1852,0,2026-01-02 23:23:15.242552
10382,7274,50,15184,14623,90,2025-07-28 23:23:15.242552
10383,8157,13,9444,6751,0,2025-07-30 23:23:15.242552
10384,8095,36,3652,2745,0,2025-08-22 23:23:15.242552
10385,3798,20,8140,4804,40,2025-10-16 23:23:15.242552
10386,420,33,14472,7346,20,2025-06-28 23:23:15.242552
10387,4594,28,16056,7629,0,2025-11-26 23:23:15.242552
10388,3427,2,16789,2630,40,2025-09-07 23:23:15.242552
10389,7424,23,7951,3368,0,2026-02-13 23:23:15.242552
10390,2174,22,12243,2507,0,2025-04-16 23:23:15.242552
10391,8154,7,18981,11580,0,2025-11-24 23:23:15.242552
10392,8079,40,14648,1335,90,2025-10-31 23:23:15.242552
10393,8424,4,8794,243,20,2025-09-05 23:23:15.242552
10394,3337,48,3326,1545,10,2025-04-03 23:23:15.242552
10395,565,24,16518,14148,10,2025-04-20 23:23:15.242552
10396,4375,32,13015,4061,0,2026-02-21 23:23:15.242552
10397,7948,12,10428,499,0,2026-01-02 23:23:15.242552
10398,6282,29,11813,10835,40,2026-01-11 23:23:15.242552
10399,1619,4,1403,117,40,2025-11-05 23:23:15.242552
10400,9885,34,10413,9687,0,2025-10-17 23:23:15.242552
10401,132,20,19293,4018,20,2025-12-01 23:23:15.242552
10402,5566,37,2487,769,10,2025-12-09 23:23:15.242552
10403,9350,28,2660,1990,90,2025-03-09 23:23:15.242552
10404,5234,9,16922,13066,0,2026-03-06 23:23:15.242552
10405,6954,42,11374,1129,40,2025-11-22 23:23:15.242552
10406,4005,26,8074,5494,20,2025-09-18 23:23:15.242552
10407,6126,15,3202,918,40,2026-01-10 23:23:15.242552
10408,9724,44,2815,1654,20,2026-02-01 23:23:15.242552
10409,7725,39,5946,2619,0,2025-12-20 23:23:15.242552
10410,5275,19,19985,4605,0,2025-04-14 23:23:15.242552
10411,4505,38,7146,5975,20,2025-06-23 23:23:15.242552
10412,1951,41,1243,319,10,2025-04-02 23:23:15.242552
10413,5896,13,7753,4680,40,2025-08-20 23:23:15.242552
10414,6429,33,4927,4561,40,2025-12-17 23:23:15.242552
10415,7282,6,7281,6796,0,2025-11-24 23:23:15.242552
10416,8310,23,2093,1724,0,2026-03-04 23:23:15.242552
10417,2428,13,17915,15923,0,2025-04-21 23:23:15.242552
10418,1669,25,15450,2482,0,2025-07-19 23:23:15.242552
10419,8190,41,1381,902,20,2025-05-11 23:23:15.242552
10420,2281,31,2424,963,10,2025-11-30 23:23:15.242552
10421,6291,5,19130,1887,0,2025-04-12 23:23:15.242552
10422,5239,4,11494,8216,0,2025-10-11 23:23:15.242552
10423,8857,44,19032,12946,40,2025-05-05 23:23:15.242552
10424,6431,7,19538,1503,90,2026-01-19 23:23:15.242552
10425,3771,40,16189,11427,0,2025-11-24 23:23:15.242552
10426,9782,20,3750,3152,90,2025-05-26 23:23:15.242552
10427,2278,17,18278,11059,90,2025-12-31 23:23:15.242552
10428,7686,42,19793,13481,40,2025-03-12 23:23:15.242552
10429,1513,6,17723,12468,40,2025-06-23 23:23:15.242552
10430,982,49,13188,4612,90,2025-08-09 23:23:15.242552
10431,5891,50,19426,15852,0,2025-08-10 23:23:15.242552
10432,2791,13,9095,7725,10,2025-09-14 23:23:15.242552
10433,7901,18,16121,260,90,2025-09-02 23:23:15.242552
10434,7225,16,12317,4349,10,2026-01-25 23:23:15.242552
10435,5876,5,12237,9125,10,2025-12-17 23:23:15.242552
10436,7519,29,11233,5803,0,2026-02-05 23:23:15.242552
10437,6705,33,13512,3663,0,2025-09-13 23:23:15.242552
10438,3893,21,12457,7537,20,2026-03-03 23:23:15.242552
10439,2602,49,15862,777,0,2025-11-16 23:23:15.242552
10440,8858,47,8391,1617,90,2025-07-15 23:23:15.242552
10441,7651,27,3853,1345,40,2025-03-09 23:23:15.242552
10442,1154,7,14454,11060,0,2025-09-20 23:23:15.242552
10443,4403,5,6616,3481,20,2025-12-17 23:23:15.242552
10444,2274,18,5577,4298,90,2025-03-15 23:23:15.242552
10445,1097,21,8767,1889,0,2025-07-17 23:23:15.242552
10446,447,21,19903,4785,20,2025-08-08 23:23:15.242552
10447,354,30,4172,1255,0,2026-03-04 23:23:15.242552
10448,7030,37,2525,1777,10,2026-02-25 23:23:15.242552
10449,6624,9,5302,4246,20,2025-09-14 23:23:15.242552
10450,301,43,13270,866,10,2025-07-19 23:23:15.242552
10451,9418,28,10563,8048,10,2025-06-09 23:23:15.242552
10452,2317,12,5044,3229,0,2025-12-23 23:23:15.242552
10453,8844,15,13458,2493,0,2025-11-01 23:23:15.242552
10454,2723,42,3793,1145,10,2025-09-02 23:23:15.242552
10455,7761,43,17876,14301,90,2025-07-13 23:23:15.242552
10456,1505,22,1889,539,0,2025-04-09 23:23:15.242552
10457,6680,9,5408,3188,0,2025-04-06 23:23:15.242552
10458,1685,27,4600,1628,0,2025-09-17 23:23:15.242552
10459,709,26,12651,2946,10,2026-02-21 23:23:15.242552
10460,9461,37,7961,2079,90,2025-04-08 23:23:15.242552
10461,6771,22,1470,1133,0,2026-02-24 23:23:15.242552
10462,2248,46,14040,3313,40,2025-11-25 23:23:15.242552
10463,1956,37,16428,14339,90,2026-03-03 23:23:15.242552
10464,9898,18,7013,1176,0,2025-10-15 23:23:15.242552
10465,3600,30,9918,6945,0,2026-02-14 23:23:15.242552
10466,1386,4,16958,4283,0,2025-07-19 23:23:15.242552
10467,3797,6,13802,8912,20,2025-11-03 23:23:15.242552
10468,3067,27,1356,494,0,2025-09-18 23:23:15.242552
10469,8464,37,7423,6406,0,2025-07-09 23:23:15.242552
10470,1245,11,14888,3555,0,2025-05-09 23:23:15.242552
10471,8173,35,19651,7043,40,2026-01-23 23:23:15.242552
10472,9456,22,17789,2433,0,2025-06-28 23:23:15.242552
10473,8037,50,6243,3967,20,2025-08-07 23:23:15.242552
10474,28,16,9819,3843,40,2026-03-06 23:23:15.242552
10475,685,28,12987,6176,10,2025-06-03 23:23:15.242552
10476,8585,22,19158,18203,90,2025-11-04 23:23:15.242552
10477,3994,46,17564,1441,0,2026-02-25 23:23:15.242552
10478,8078,40,6012,826,40,2025-09-14 23:23:15.242552
10479,1843,4,2446,382,90,2025-07-19 23:23:15.242552
10480,4125,10,16401,7740,10,2025-05-29 23:23:15.242552
10481,2957,48,10923,3273,0,2025-05-07 23:23:15.242552
10482,5171,6,14804,6306,0,2025-08-25 23:23:15.242552
10483,9140,25,16090,5159,40,2025-04-22 23:23:15.242552
10484,1170,39,7715,7137,0,2025-03-27 23:23:15.242552
10485,6612,29,2754,1641,0,2025-08-01 23:23:15.242552
10486,2255,9,18929,5477,20,2025-06-15 23:23:15.242552
10487,8335,30,8671,5957,40,2025-12-12 23:23:15.242552
10488,9018,42,1339,652,0,2026-02-20 23:23:15.242552
10489,2373,5,14669,3952,0,2025-08-13 23:23:15.242552
10490,6964,40,6357,1210,20,2025-05-10 23:23:15.242552
10491,4155,38,11189,11066,90,2025-05-20 23:23:15.242552
10492,6650,20,6582,2050,0,2025-03-13 23:23:15.242552
10493,5434,10,9046,8320,90,2026-01-28 23:23:15.242552
10494,4334,27,13054,5986,20,2025-11-22 23:23:15.242552
10495,4724,5,1981,1877,10,2025-03-14 23:23:15.242552
10496,8002,20,11597,3277,10,2025-11-26 23:23:15.242552
10497,4167,39,10993,4821,40,2025-04-03 23:23:15.242552
10498,4280,10,6205,807,10,2026-01-24 23:23:15.242552
10499,484,46,12752,1715,10,2025-11-05 23:23:15.242552
10500,7953,37,12936,4771,40,2025-06-10 23:23:15.242552
10501,4613,3,16126,6808,10,2025-04-22 23:23:15.242552
10502,4261,30,12090,11375,0,2025-04-18 23:23:15.242552
10503,6270,14,18794,17429,0,2026-01-05 23:23:15.242552
10504,9866,15,4274,2333,0,2025-06-18 23:23:15.242552
10505,1737,25,9600,2308,0,2025-03-26 23:23:15.242552
10506,5791,22,5349,7,0,2025-03-26 23:23:15.242552
10507,1466,37,2072,1271,0,2025-11-20 23:23:15.242552
10508,3886,34,9079,8396,0,2025-05-23 23:23:15.242552
10509,3107,50,13198,7482,0,2026-02-23 23:23:15.242552
10510,4581,47,15536,461,10,2025-09-06 23:23:15.242552
10511,4677,46,3041,846,40,2025-05-06 23:23:15.242552
10512,7072,27,7368,3444,0,2026-02-15 23:23:15.242552
10513,6085,11,12636,8180,0,2026-01-28 23:23:15.242552
10514,8651,37,8720,2052,20,2025-07-12 23:23:15.242552
10515,4117,14,18110,1495,0,2025-04-30 23:23:15.242552
10516,4664,42,14402,5620,20,2026-01-13 23:23:15.242552
10517,856,9,19517,10643,20,2025-06-01 23:23:15.242552
10518,5151,13,4052,610,20,2025-12-02 23:23:15.242552
10519,6637,17,2254,1625,40,2025-08-25 23:23:15.242552
10520,1662,22,11560,10689,20,2025-11-15 23:23:15.242552
10521,9906,30,9467,1310,0,2025-12-20 23:23:15.242552
10522,1482,4,12684,1098,40,2025-05-10 23:23:15.242552
10523,4188,49,17799,1703,40,2025-08-04 23:23:15.242552
10524,35,25,19657,14823,0,2025-11-09 23:23:15.242552
10525,3716,39,16697,14809,20,2025-10-03 23:23:15.242552
10526,5271,46,3847,2419,0,2025-10-27 23:23:15.242552
10527,5659,48,9720,6677,90,2025-03-28 23:23:15.242552
10528,641,20,19919,15315,0,2025-05-04 23:23:15.242552
10529,3678,41,1094,262,90,2026-01-03 23:23:15.242552
10530,9384,48,12627,4173,20,2025-04-16 23:23:15.242552
10531,7498,30,5120,2955,0,2025-10-23 23:23:15.242552
10532,8479,27,4419,83,40,2026-01-12 23:23:15.242552
10533,3890,18,15540,83,0,2026-02-01 23:23:15.242552
10534,4502,1,9979,2466,40,2025-09-07 23:23:15.242552
10535,2012,36,15056,9125,0,2025-08-26 23:23:15.242552
10536,3673,42,18134,350,10,2025-06-24 23:23:15.242552
10537,4801,42,4194,3677,0,2025-10-29 23:23:15.242552
10538,4040,4,18376,12280,0,2026-02-09 23:23:15.242552
10539,1468,37,6422,6401,10,2025-12-08 23:23:15.242552
10540,3500,13,7869,4091,0,2026-01-12 23:23:15.242552
10541,1228,4,16462,13449,90,2025-03-27 23:23:15.242552
10542,5558,46,19501,54,0,2026-02-05 23:23:15.242552
10543,1893,32,13166,9069,40,2025-12-16 23:23:15.242552
10544,5498,16,19604,8106,90,2025-12-24 23:23:15.242552
10545,3548,36,4457,3746,0,2025-04-22 23:23:15.242552
10546,33,44,9784,3123,0,2025-07-11 23:23:15.242552
10547,83,10,16712,15556,0,2025-08-09 23:23:15.242552
10548,5553,25,2046,867,90,2025-06-04 23:23:15.242552
10549,9687,28,18925,12635,90,2026-03-05 23:23:15.242552
10550,7786,37,12448,2646,40,2025-12-24 23:23:15.242552
10551,5833,27,16400,1361,0,2026-02-26 23:23:15.242552
10552,9816,15,9397,8273,40,2025-09-14 23:23:15.242552
10553,5855,30,8014,4223,90,2025-05-24 23:23:15.242552
10554,3309,46,13613,8029,0,2025-03-22 23:23:15.242552
10555,9274,28,9673,3930,0,2025-03-16 23:23:15.242552
10556,3328,48,18918,3320,90,2026-03-01 23:23:15.242552
10557,2088,35,6078,2654,20,2025-10-22 23:23:15.242552
10558,8184,31,7807,4292,10,2025-03-12 23:23:15.242552
10559,8382,13,19505,6611,0,2025-03-19 23:23:15.242552
10560,8781,35,3902,2535,90,2025-05-10 23:23:15.242552
10561,2231,34,7869,547,0,2026-01-16 23:23:15.242552
10562,4025,15,12024,2238,40,2025-03-11 23:23:15.242552
10563,2070,50,5197,4906,0,2025-06-23 23:23:15.242552
10564,3770,1,9964,5874,0,2025-08-14 23:23:15.242552
10565,4493,36,14834,12180,40,2025-09-16 23:23:15.242552
10566,2993,10,9992,4045,0,2025-08-31 23:23:15.242552
10567,8597,49,4450,975,0,2025-10-13 23:23:15.242552
10568,4467,19,9893,3962,10,2026-01-01 23:23:15.242552
10569,9036,39,11811,9841,10,2025-03-22 23:23:15.242552
10570,8437,37,15377,2172,0,2025-05-04 23:23:15.242552
10571,2494,35,5590,3886,0,2025-10-17 23:23:15.242552
10572,7379,50,9651,2019,0,2025-05-17 23:23:15.242552
10573,4577,9,1818,1339,40,2025-09-17 23:23:15.242552
10574,3037,29,10306,5337,40,2025-10-04 23:23:15.242552
10575,3760,10,1984,1271,0,2025-10-10 23:23:15.242552
10576,5431,18,11477,2983,20,2025-07-10 23:23:15.242552
10577,2284,19,7893,213,0,2025-06-24 23:23:15.242552
10578,3451,26,2694,1532,20,2025-09-19 23:23:15.242552
10579,1423,11,6129,4020,0,2025-08-10 23:23:15.242552
10580,2184,7,17848,7768,90,2025-12-24 23:23:15.242552
10581,1305,5,16542,2848,0,2025-08-02 23:23:15.242552
10582,1997,37,10843,5418,90,2025-05-08 23:23:15.242552
10583,1206,3,6520,3048,10,2025-10-11 23:23:15.242552
10584,1138,1,10725,8434,20,2025-06-14 23:23:15.242552
10585,7028,13,4537,1939,0,2025-04-19 23:23:15.242552
10586,4909,28,2358,778,0,2025-05-16 23:23:15.242552
10587,9936,27,5010,2564,0,2025-03-14 23:23:15.242552
10588,4246,28,19624,4189,0,2026-01-01 23:23:15.242552
10589,22,10,19665,18004,0,2025-06-10 23:23:15.242552
10590,2258,10,12761,1990,0,2025-12-20 23:23:15.242552
10591,2363,35,3343,2891,20,2025-08-04 23:23:15.242552
10592,9569,5,18146,630,20,2025-12-26 23:23:15.242552
10593,7312,6,16293,2088,20,2025-11-04 23:23:15.242552
10594,6066,30,14606,10530,20,2025-04-15 23:23:15.242552
10595,1237,38,18030,14247,0,2025-03-20 23:23:15.242552
10596,7752,14,6392,550,0,2026-01-25 23:23:15.242552
10597,363,47,7164,5485,90,2025-04-25 23:23:15.242552
10598,2137,9,18522,3954,20,2025-05-11 23:23:15.242552
10599,1239,2,5263,3229,0,2025-06-11 23:23:15.242552
10600,9610,1,8320,6984,90,2025-10-22 23:23:15.242552
10601,4595,19,10580,9572,0,2025-05-27 23:23:15.242552
10602,551,2,18864,16354,90,2025-03-26 23:23:15.242552
10603,3060,44,9554,6625,40,2025-08-16 23:23:15.242552
10604,3178,18,3942,1530,10,2025-07-18 23:23:15.242552
10605,6375,5,10699,6464,40,2025-12-15 23:23:15.242552
10606,6928,43,13237,1905,0,2025-08-23 23:23:15.242552
10607,6460,5,15672,12942,0,2025-08-17 23:23:15.242552
10608,5788,48,12697,6232,40,2025-08-15 23:23:15.242552
10609,1042,2,17354,3191,10,2026-02-11 23:23:15.242552
10610,5653,34,17792,6329,20,2025-04-18 23:23:15.242552
10611,8188,49,19950,2994,0,2025-03-24 23:23:15.242552
10612,7809,14,14076,8077,20,2025-05-29 23:23:15.242552
10613,9821,38,17192,2486,10,2026-01-22 23:23:15.242552
10614,8606,48,12169,2877,0,2025-11-05 23:23:15.242552
10615,5050,37,10381,9648,0,2025-06-16 23:23:15.242552
10616,1144,20,9934,2309,0,2025-06-28 23:23:15.242552
10617,4992,5,16755,9880,0,2026-01-13 23:23:15.242552
10618,2724,12,18825,8264,10,2026-01-26 23:23:15.242552
10619,2958,10,8188,5266,0,2025-03-25 23:23:15.242552
10620,3153,5,8023,1912,90,2025-11-12 23:23:15.242552
10621,9973,41,14542,349,0,2025-06-07 23:23:15.242552
10622,750,2,17266,13898,10,2026-01-28 23:23:15.242552
10623,9063,1,10341,2806,0,2025-10-28 23:23:15.242552
10624,1072,13,14295,9906,90,2025-05-07 23:23:15.242552
10625,6585,24,3523,3286,10,2025-09-03 23:23:15.242552
10626,6557,42,13586,11380,90,2025-05-28 23:23:15.242552
10627,1575,45,2961,719,0,2025-07-24 23:23:15.242552
